2.741057672712510773e-01,2.743405566739999801e-01,2.740990938885646822e-01,2.735681616197940813e-01,2.739647925217639224e-01,2.747019080788819512e-01,2.741832064541284142e-01,2.740307934926671796e-01,2.738535831722109792e-01,2.735825893348227122e-01
2.769166169584042492e-01,2.811456539362325868e-01,2.910542351947604800e-01,2.779327800132587734e-01,2.769130395827336111e-01,2.825539937141232083e-01,2.789506351895418290e-01,2.893841720266995265e-01,3.541249391166712557e-01,2.790164995638703682e-01
3.856947826739722252e-01,3.874911519610325095e-01,3.828770136072924823e-01,3.686628257519402041e-01,3.767850774447256690e-01,3.733854108942422090e-01,3.812911740023521845e-01,3.791858053902757986e-01,3.744332507947358835e-01,3.753355093935675790e-01
3.613726684672855516e-01,3.870836534116611216e-01,3.761149326330325837e-01,3.757739432687394743e-01,3.688219790989125113e-01,3.759916133400458826e-01,3.754353897861745226e-01,3.698948678551233771e-01,3.762474542846574455e-01,3.749015020753171945e-01
3.813716569605712925e-01,3.715321403189763005e-01,3.743489099011995114e-01,3.718983385867595248e-01,3.741153235234175867e-01,3.744673921511716408e-01,3.644293380081929379e-01,3.808314768858501176e-01,3.660676584420724522e-01,3.722175093937966084e-01
7.038767730766032981e-07,7.244978684355936855e-07,7.258382871632348689e-07,7.344448326873390820e-07,7.161569958882008464e-07,7.458320197667908896e-07,7.406840259083666311e-07,7.098789658581550247e-07,7.421647704403564034e-07,7.136564196177445490e-07
