2.721893283765560723e-01,2.719862608942674731e-01,2.727019797175431748e-01,2.724203127900357013e-01,2.720946416813705415e-01
8.138303395093465786e-02,5.924710535555936103e-02,4.690059149407850569e-02,6.208137995026358213e-02,5.528691021853984061e-02
2.465156101244161263e-02,1.456878824708335816e-02,1.582412250442305490e-02,1.543192999539984983e-02,9.989934209680475033e-03
2.155864130454911501e-02,1.566558803460996532e-02,1.179250491052924281e-02,1.847128723226606345e-02,1.188031927682744321e-02
2.126845690493732802e-02,1.393689567187124216e-02,1.971013990790355247e-02,1.332784564928312515e-02,1.247769661070416251e-02
7.196182392702014444e-07,7.270990001147979168e-07,7.537796234842364270e-07,7.335099320514525663e-07,7.464532476306360303e-07
