1.245693571058329452e+00,1.284175714349016451e+00,1.341007978407236845e+00,1.477051471395973037e+00,1.353552272181839156e+00
7.627094949201550511e-01,6.225568273987066581e-01,6.274454917117151531e-01,9.998756873819126811e-01,1.019198123755206353e+00
2.858063865363982270e-01,2.366178178948070976e-01,1.932729527403644343e-01,4.846593823504872223e-01,1.505810164946539687e-01
2.625315408900701364e-01,2.028066161998617334e-01,2.510367312892486380e-01,6.450361177506099830e-01,2.468745816145743732e-01
7.248994026085183728e-01,2.514221356522784445e-01,7.004517336291952168e-01,2.273685447989074460e-01,2.288490156215356175e-01
1.531306059822708994e-05,1.140546706054004094e-05,1.725553213821534511e-05,1.596646677812164062e-05,1.742774375828221416e-05
