1.771241978865614630e+00,1.608388648601171811e+00,1.261259531315975568e+00,1.481129611166935867e+00,2.274867749061308952e+00,1.297245425107859118e+00,1.425309912741540286e+00,1.223949229758424462e+00,1.327884140995077900e+00,1.279591766508030526e+00
2.321127376609596560e+00,1.861763373550878731e+00,1.476728646630734776e+00,1.819097377621258449e+00,2.486360361254769558e+00,1.493086054353175873e+00,1.497638525479887628e+00,1.278949265027831350e+00,1.367218143504078665e+00,1.223540395171810902e+00
6.992165501053817955e+00,9.599855388070078988e+00,4.813127745053530582e+00,6.107582538436896691e+00,1.366236966176808920e+01,6.871626893292175353e+00,6.957195833709270971e+00,4.405466802144084149e+00,5.493487652290581558e+00,6.068665001999925757e+00
7.894881243282350525e+00,8.931593753501230637e+00,4.729519963396159099e+00,6.134040419373683051e+00,1.394779748446460133e+01,6.557892283319895377e+00,5.820195172255870908e+00,4.205789543992041857e+00,5.686491222431317105e+00,5.873371884041367785e+00
7.374843487750129434e+00,8.794205583927244163e+00,4.571595444199991753e+00,6.640025842209040796e+00,1.417598650916782432e+01,6.849208820260051844e+00,5.588445297503330522e+00,4.417183875269097726e+00,5.337241315533879593e+00,5.986579774834470236e+00
3.530986384380799904e-05,2.534605987893799394e-05,1.665324698520143686e-05,2.045024536055232954e-05,5.997501810071022873e-05,1.156888147677337711e-05,2.374058248218099818e-05,1.412979382097301368e-05,1.452014945608020041e-05,1.919895559931029854e-05
