4.445620376606702617e-01,3.376013241896799744e-01,3.305685989759270527e-01,3.454816498434225558e-01,6.262722502437396699e-01
4.118886371152688519e-01,8.028809290595786408e-01,8.439128975614267336e-01,2.839963204181141232e-01,4.866557890038029632e-01
9.807782199162213832e-01,3.093294142629859356e-01,2.599585757774454109e-01,2.109978485830892869e-01,2.290766770007488240e-01
4.158121690916093960e-01,2.898221081020168066e-01,2.348578379919706860e-01,1.554509075725180323e-01,1.792313626698254503e-01
1.066108075821218693e+00,4.145713333023304248e-01,3.404684102272326762e-01,6.039855424780633530e-01,1.949048937764372158e-01
5.359613685999221611e-01,5.360038506632226474e-01,2.190937289743544736e-01,5.569082559015646750e-01,4.153942721641192826e-01
