8.824837923049926758e+00,8.813522577285766602e+00,8.496928930282592773e+00,8.483334541320800781e+00,8.588962554931640625e+00
1.025432634353637695e+01,1.032436609268188477e+01,1.008397889137268066e+01,1.032618308067321777e+01,1.077890992164611816e+01
9.720078945159912109e+00,9.921056270599365234e+00,9.719453096389770508e+00,9.897114038467407227e+00,1.027083802223205566e+01
1.165142369270324707e+01,1.179804873466491699e+01,1.137776637077331543e+01,1.169024920463562012e+01,1.295593523979187012e+01
1.179398822784423828e+01,1.149754834175109863e+01,1.159888505935668945e+01,1.169930195808410645e+01,1.191245150566101074e+01
1.385999011993408203e+01,1.346469092369079590e+01,1.343255901336669922e+01,1.398121953010559082e+01,1.401184344291687012e+01
